TICKET ID ; IV ; OV ; FV ; AV 
ACCUMULO-2141;9;9;9;[]
ACCUMULO-2142;0;9;9;[null]
ACCUMULO-2146;9;9;9;[]
ACCUMULO-2152;0;9;9;[null]
ACCUMULO-2154;0;9;9;[null]
ACCUMULO-2162;0;9;9;[null]
ACCUMULO-2165;0;9;9;[null]
ACCUMULO-2167;0;9;9;[null]
ACCUMULO-2168;0;9;9;[null]
ACCUMULO-2172;9;9;9;[]
ACCUMULO-2173;0;9;9;[null]
ACCUMULO-2174;9;9;9;[]
ACCUMULO-2176;9;9;9;[]
ACCUMULO-2179;9;9;9;[]
ACCUMULO-2182;0;9;10;[null]
ACCUMULO-2183;0;9;9;[null]
ACCUMULO-2184;9;9;9;[]
ACCUMULO-2187;0;9;10;[null]
ACCUMULO-2192;0;9;9;[null]
ACCUMULO-2194;8;9;10;[8, 9]
ACCUMULO-2196;0;9;9;[null]
ACCUMULO-2197;9;9;9;[]
ACCUMULO-2198;9;9;9;[]
ACCUMULO-2201;0;9;9;[null]
ACCUMULO-2202;9;9;9;[]
ACCUMULO-2206;0;9;9;[null]
ACCUMULO-2208;9;9;9;[]
ACCUMULO-2209;0;9;9;[null]
ACCUMULO-2210;0;9;9;[null]
ACCUMULO-2211;9;9;9;[]
ACCUMULO-2213;0;9;9;[null]
ACCUMULO-2220;9;9;9;[]
ACCUMULO-2221;9;9;9;[]
ACCUMULO-2224;3;9;10;[3, 4, 5, 6, 7, 8, 9]
ACCUMULO-2225;9;9;9;[]
ACCUMULO-2226;9;9;9;[]
ACCUMULO-2230;9;9;9;[]
ACCUMULO-2233;9;9;9;[]
ACCUMULO-2234;8;9;10;[8, 9]
ACCUMULO-2235;9;9;9;[]
ACCUMULO-2237;0;9;9;[null]
ACCUMULO-2245;0;9;9;[null]
ACCUMULO-2246;0;9;9;[null]
ACCUMULO-2250;9;9;9;[]
ACCUMULO-2252;9;9;9;[]
ACCUMULO-2260;0;9;9;[null]
ACCUMULO-2261;9;9;9;[]
ACCUMULO-2264;9;9;9;[]
ACCUMULO-2265;0;9;9;[null]
ACCUMULO-2266;9;9;9;[]
ACCUMULO-2270;9;9;9;[]
ACCUMULO-2275;9;9;9;[]
ACCUMULO-2276;0;9;9;[null]
ACCUMULO-2281;9;9;9;[]
ACCUMULO-2285;9;9;9;[]
ACCUMULO-2289;0;9;9;[null]
ACCUMULO-2293;9;9;9;[]
ACCUMULO-2295;0;9;9;[null]
ACCUMULO-2297;9;9;9;[]
ACCUMULO-2298;0;9;9;[null]
ACCUMULO-2301;9;9;9;[]
ACCUMULO-2306;0;9;9;[null]
ACCUMULO-2312;0;9;9;[null]
ACCUMULO-2316;0;9;10;[null]
ACCUMULO-2318;0;9;9;[null]
ACCUMULO-2319;8;9;10;[8, 9]
ACCUMULO-2322;0;9;9;[null]
ACCUMULO-2324;9;9;9;[]
ACCUMULO-2329;0;9;9;[null]
ACCUMULO-2331;9;9;9;[]
ACCUMULO-2332;9;9;9;[]
ACCUMULO-2334;9;9;9;[]
ACCUMULO-2344;9;9;9;[]
ACCUMULO-2354;0;9;9;[null]
ACCUMULO-2360;9;9;9;[]
ACCUMULO-2361;9;9;9;[]
ACCUMULO-2369;9;9;9;[]
ACCUMULO-2370;0;9;9;[null]
ACCUMULO-2371;0;9;9;[null]
ACCUMULO-2381;1;9;14;[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
ACCUMULO-2382;9;9;10;[9]
ACCUMULO-2385;0;9;9;[null]
ACCUMULO-2387;9;9;9;[]
ACCUMULO-2390;9;9;9;[]
ACCUMULO-2391;0;9;9;[null]
ACCUMULO-2393;0;9;9;[null]
ACCUMULO-2397;0;9;9;[null]
ACCUMULO-2398;0;9;9;[null]
ACCUMULO-2399;0;9;9;[null]
ACCUMULO-2400;0;9;9;[null]
ACCUMULO-2401;9;9;9;[]
ACCUMULO-2404;9;9;9;[]
ACCUMULO-2405;0;9;9;[null]
ACCUMULO-2406;0;9;9;[null]
ACCUMULO-2408;9;9;9;[]
ACCUMULO-2410;9;9;11;[9, 10]
ACCUMULO-2412;9;9;9;[]
ACCUMULO-2418;0;9;9;[null]
ACCUMULO-2422;9;9;9;[]
ACCUMULO-2425;9;9;10;[9]
ACCUMULO-2428;9;9;9;[]
ACCUMULO-2429;0;9;9;[null]
ACCUMULO-2433;9;9;11;[9, 10]
ACCUMULO-2437;10;10;10;[]
ACCUMULO-2440;0;10;10;[null]
ACCUMULO-2443;9;10;12;[9, 10, 11]
ACCUMULO-2447;10;10;10;[]
ACCUMULO-2453;10;10;10;[]
ACCUMULO-2455;0;10;11;[null]
ACCUMULO-2460;0;10;10;[null]
ACCUMULO-2480;0;10;14;[null]
ACCUMULO-2484;0;10;10;[null]
ACCUMULO-2487;0;10;10;[null]
ACCUMULO-2489;10;10;10;[]
ACCUMULO-2494;0;10;11;[null]
ACCUMULO-2512;10;10;10;[]
ACCUMULO-2513;0;10;10;[null]
ACCUMULO-2515;0;10;10;[null]
ACCUMULO-2519;7;10;11;[7, 8, 9, 10]
ACCUMULO-2520;10;10;10;[]
ACCUMULO-2523;8;10;11;[8, 9, 10]
ACCUMULO-2524;10;10;10;[]
ACCUMULO-2526;10;10;10;[]
ACCUMULO-2539;10;10;10;[]
ACCUMULO-2540;10;10;10;[]
ACCUMULO-2544;10;10;10;[]
ACCUMULO-2549;10;10;10;[]
ACCUMULO-2566;10;10;10;[]
ACCUMULO-2586;9;10;11;[9, 10]
ACCUMULO-2591;1;10;14;[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
ACCUMULO-2617;10;10;10;[]
ACCUMULO-2628;11;11;12;[11]
ACCUMULO-2631;11;11;11;[]
ACCUMULO-2636;1;11;10;[1, 2, 3, 4, 5, 6, 7, 8, 9]
ACCUMULO-2641;8;11;14;[8, 9, 10, 11, 12, 13]
ACCUMULO-2645;8;11;12;[8, 9, 10, 11]
ACCUMULO-2648;0;11;11;[null]
ACCUMULO-2651;0;11;11;[null]
ACCUMULO-2658;9;11;12;[9, 10, 11]
ACCUMULO-2659;0;11;11;[null]
ACCUMULO-2660;0;11;11;[null]
ACCUMULO-2665;0;11;11;[null]
ACCUMULO-2667;0;11;11;[null]
ACCUMULO-2668;0;11;11;[null]
ACCUMULO-2671;0;11;11;[null]
ACCUMULO-2675;0;11;11;[null]
ACCUMULO-2682;0;11;11;[null]
ACCUMULO-2686;0;11;11;[null]
ACCUMULO-2690;0;11;11;[null]
ACCUMULO-2694;2;11;12;[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]
ACCUMULO-2695;0;11;11;[null]
ACCUMULO-2696;2;11;14;[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
ACCUMULO-2700;0;11;11;[null]
ACCUMULO-2702;0;11;11;[null]
ACCUMULO-2704;2;11;12;[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]
ACCUMULO-2713;11;11;11;[]
ACCUMULO-2714;0;11;11;[null]
ACCUMULO-2716;11;11;11;[]
ACCUMULO-2717;0;11;11;[null]
ACCUMULO-2719;11;11;12;[11]
ACCUMULO-2722;7;11;12;[7, 8, 9, 10, 11]
ACCUMULO-2723;0;11;11;[null]
ACCUMULO-2729;0;11;11;[null]
ACCUMULO-2733;0;11;11;[null]
ACCUMULO-2742;0;11;11;[null]
ACCUMULO-2747;10;11;12;[10, 11]
ACCUMULO-2748;11;11;11;[]
ACCUMULO-2749;0;11;11;[null]
ACCUMULO-2752;0;11;11;[null]
ACCUMULO-2756;0;11;11;[null]
ACCUMULO-2758;10;11;12;[10, 11]
ACCUMULO-2761;11;11;12;[11]
ACCUMULO-2764;9;11;12;[9, 10, 11]
ACCUMULO-2765;0;11;11;[null]
ACCUMULO-2766;7;11;12;[7, 8, 9, 10, 11]
ACCUMULO-2767;7;11;12;[7, 8, 9, 10, 11]
ACCUMULO-2768;9;11;12;[9, 10, 11]
ACCUMULO-2774;12;12;12;[]
ACCUMULO-2785;12;12;12;[]
ACCUMULO-2787;12;12;12;[]
ACCUMULO-2790;12;12;12;[]
ACCUMULO-2791;12;12;12;[]
ACCUMULO-2793;11;12;14;[11, 12, 13]
ACCUMULO-2796;12;12;12;[]
ACCUMULO-2811;12;12;12;[]
ACCUMULO-2813;12;12;12;[]
ACCUMULO-2818;12;12;12;[]
ACCUMULO-2824;12;12;12;[]
ACCUMULO-2830;0;12;12;[null]
ACCUMULO-2831;12;12;12;[]
ACCUMULO-2836;12;12;12;[]
ACCUMULO-2852;12;12;12;[]
ACCUMULO-2854;12;12;12;[]
ACCUMULO-2857;12;12;12;[]
ACCUMULO-2858;0;12;12;[null]
ACCUMULO-2862;0;12;12;[null]
ACCUMULO-2864;12;12;12;[]
ACCUMULO-2869;12;12;12;[]
ACCUMULO-2870;12;12;12;[]
ACCUMULO-2872;0;12;12;[null]
ACCUMULO-2874;12;12;12;[]
ACCUMULO-2884;0;12;12;[null]
ACCUMULO-2888;12;12;12;[]
ACCUMULO-2890;12;12;12;[]
ACCUMULO-2891;12;12;12;[]
ACCUMULO-2893;0;12;12;[null]
ACCUMULO-2896;12;12;12;[]
ACCUMULO-2899;12;12;12;[]
ACCUMULO-2906;12;12;12;[]
ACCUMULO-2908;12;12;12;[]
ACCUMULO-2910;0;12;12;[null]
ACCUMULO-2912;0;12;12;[null]
ACCUMULO-2918;0;12;12;[null]
ACCUMULO-2919;12;12;12;[]
ACCUMULO-2923;0;12;12;[null]
ACCUMULO-2925;0;12;12;[null]
ACCUMULO-2926;0;12;12;[null]
ACCUMULO-2928;12;12;12;[]
ACCUMULO-2930;12;12;12;[]
ACCUMULO-2935;0;12;12;[null]
ACCUMULO-2939;0;12;12;[null]
ACCUMULO-2940;12;12;12;[]
ACCUMULO-2941;0;12;12;[null]
ACCUMULO-2948;12;12;12;[]
ACCUMULO-2952;12;12;12;[]
ACCUMULO-2956;12;12;12;[]
ACCUMULO-2962;12;12;12;[]
ACCUMULO-2963;0;12;12;[null]
ACCUMULO-2967;12;12;12;[]
ACCUMULO-2970;0;12;12;[null]
ACCUMULO-2973;0;12;12;[null]
ACCUMULO-2974;12;12;12;[]
ACCUMULO-2978;0;12;12;[null]
ACCUMULO-2985;0;12;12;[null]
ACCUMULO-2991;12;12;12;[]
ACCUMULO-2993;0;12;12;[null]
ACCUMULO-2999;0;12;12;[null]
ACCUMULO-3002;11;12;14;[11, 12, 13]
ACCUMULO-3003;12;12;12;[]
ACCUMULO-3006;12;12;12;[]
ACCUMULO-3007;12;12;12;[]
ACCUMULO-3008;12;12;12;[]
ACCUMULO-3009;0;12;12;[null]
ACCUMULO-3010;12;12;12;[]
ACCUMULO-3011;12;12;12;[]
ACCUMULO-3013;0;12;12;[null]
ACCUMULO-3015;12;12;12;[]
ACCUMULO-3016;0;12;12;[null]
ACCUMULO-3017;12;12;12;[]
ACCUMULO-3024;12;12;12;[]
ACCUMULO-3025;12;12;12;[]
ACCUMULO-3026;12;12;12;[]
ACCUMULO-3030;12;12;12;[]
ACCUMULO-3031;0;12;14;[null]
ACCUMULO-3038;12;12;12;[]
ACCUMULO-3039;12;12;12;[]
ACCUMULO-3043;0;12;12;[null]
ACCUMULO-3046;12;12;12;[]
ACCUMULO-3047;0;12;12;[null]
ACCUMULO-3051;0;12;12;[null]
ACCUMULO-3055;0;12;12;[null]
ACCUMULO-3062;0;12;12;[null]
ACCUMULO-3069;0;12;12;[null]
ACCUMULO-3070;0;12;12;[null]
ACCUMULO-3074;0;12;12;[null]
ACCUMULO-3075;0;12;12;[null]
ACCUMULO-3076;0;12;12;[null]
ACCUMULO-3077;0;12;12;[null]
ACCUMULO-3078;12;12;12;[]
ACCUMULO-3084;12;12;12;[]
ACCUMULO-3085;9;12;14;[9, 10, 11, 12, 13]
ACCUMULO-3093;12;12;12;[]
ACCUMULO-3096;12;12;12;[]
ACCUMULO-3100;12;12;12;[]
ACCUMULO-3101;12;12;12;[]
ACCUMULO-3102;12;12;12;[]
ACCUMULO-3104;0;12;12;[null]
ACCUMULO-3105;0;12;12;[null]
ACCUMULO-3108;0;12;12;[null]
ACCUMULO-3109;0;12;12;[null]
ACCUMULO-3111;12;12;12;[]
ACCUMULO-3112;0;12;12;[null]
ACCUMULO-3113;12;12;12;[]
ACCUMULO-3116;0;12;12;[null]
ACCUMULO-3117;0;12;12;[null]
ACCUMULO-3119;0;12;12;[null]
ACCUMULO-3120;0;12;12;[null]
ACCUMULO-3126;0;12;14;[null]
ACCUMULO-3130;0;12;13;[null]
ACCUMULO-3131;0;12;12;[null]
ACCUMULO-3132;7;12;14;[7, 8, 9, 10, 11, 12, 13]
ACCUMULO-3135;7;12;14;[7, 8, 9, 10, 11, 12, 13]
ACCUMULO-3136;0;12;12;[null]
ACCUMULO-3138;0;12;12;[null]
ACCUMULO-3139;0;12;12;[null]
ACCUMULO-3140;12;12;12;[]
ACCUMULO-3143;11;12;13;[11, 12]
ACCUMULO-3144;0;12;12;[null]
ACCUMULO-3145;0;12;12;[null]
ACCUMULO-3146;0;12;14;[null]
ACCUMULO-3148;0;12;13;[null]
ACCUMULO-3150;13;13;13;[]
ACCUMULO-3152;0;13;13;[null]
ACCUMULO-3153;0;13;13;[null]
ACCUMULO-3155;13;13;13;[]
ACCUMULO-3157;13;13;13;[]
ACCUMULO-3158;0;13;13;[null]
ACCUMULO-3172;0;14;14;[null]
ACCUMULO-3180;14;14;14;[]
ACCUMULO-3181;14;14;14;[]
ACCUMULO-3182;14;14;14;[]
ACCUMULO-3183;14;14;14;[]
ACCUMULO-3187;14;14;14;[]
ACCUMULO-3189;14;14;14;[]
ACCUMULO-3190;0;14;14;[null]
ACCUMULO-3194;14;14;14;[]
ACCUMULO-3213;14;14;14;[]
ACCUMULO-3214;0;14;14;[null]
ACCUMULO-3215;14;14;14;[]
ACCUMULO-3217;14;14;14;[]
ACCUMULO-3218;14;14;14;[]
ACCUMULO-3229;0;14;14;[null]
ACCUMULO-3230;14;14;14;[]
ACCUMULO-3242;0;14;14;[null]
ACCUMULO-3244;14;14;14;[]
ACCUMULO-3249;0;14;14;[null]
ACCUMULO-3252;0;14;14;[null]
ACCUMULO-3255;0;14;14;[null]
ACCUMULO-3261;14;14;14;[]
ACCUMULO-3264;0;14;14;[null]
ACCUMULO-3269;14;14;14;[]
ACCUMULO-3280;0;14;14;[null]
ACCUMULO-3286;0;14;14;[null]
ACCUMULO-3287;0;14;14;[null]
ACCUMULO-3289;0;14;14;[null]
ACCUMULO-3290;14;14;14;[]
ACCUMULO-3291;0;14;14;[null]
ACCUMULO-3292;0;14;14;[null]
ACCUMULO-3296;0;14;14;[null]
ACCUMULO-3297;14;14;14;[]
ACCUMULO-3298;14;14;14;[]
ACCUMULO-3299;0;14;14;[null]
ACCUMULO-3301;14;14;14;[]
ACCUMULO-3305;14;14;14;[]
ACCUMULO-3312;14;14;14;[]
ACCUMULO-3314;0;14;14;[null]
ACCUMULO-3320;0;14;14;[null]
ACCUMULO-3323;14;14;14;[]
ACCUMULO-3332;14;14;14;[]
ACCUMULO-3333;14;14;14;[]
ACCUMULO-3334;14;14;14;[]
ACCUMULO-3340;0;14;14;[null]
ACCUMULO-3341;14;14;14;[]
ACCUMULO-3342;0;14;14;[null]
ACCUMULO-3351;14;14;14;[]
ACCUMULO-3352;14;14;14;[]
ACCUMULO-3355;14;14;14;[]
ACCUMULO-3358;14;14;14;[]
ACCUMULO-3362;14;14;14;[]
ACCUMULO-3365;14;14;14;[]
ACCUMULO-3372;14;14;14;[]
ACCUMULO-3373;0;14;14;[null]
ACCUMULO-3377;14;14;14;[]
ACCUMULO-3383;14;14;14;[]
ACCUMULO-3385;14;14;14;[]
ACCUMULO-3392;14;14;14;[]
ACCUMULO-3397;14;14;14;[]
ACCUMULO-3406;14;14;14;[]
ACCUMULO-3407;14;14;14;[]
ACCUMULO-3408;14;14;14;[]
ACCUMULO-3421;0;14;14;[null]
ACCUMULO-3422;0;14;14;[null]
ACCUMULO-3424;14;14;14;[]
ACCUMULO-3426;0;14;14;[null]
ACCUMULO-3435;0;14;14;[null]
ACCUMULO-3438;0;14;14;[null]
ACCUMULO-3441;14;14;14;[]
ACCUMULO-3443;14;14;14;[]
ACCUMULO-3445;14;14;14;[]
ACCUMULO-3446;14;14;14;[]
ACCUMULO-3448;0;14;14;[null]
ACCUMULO-3450;0;14;14;[null]
ACCUMULO-3453;0;14;14;[null]
ACCUMULO-3461;0;14;14;[null]
ACCUMULO-3467;0;14;14;[null]
ACCUMULO-3468;0;14;14;[null]
ACCUMULO-3472;14;14;14;[]
ACCUMULO-3474;14;14;14;[]
ACCUMULO-3475;14;14;14;[]
ACCUMULO-3480;0;14;14;[null]
ACCUMULO-3481;14;14;14;[]
ACCUMULO-3484;0;14;14;[null]
ACCUMULO-3486;14;14;14;[]
ACCUMULO-3491;0;14;14;[null]
ACCUMULO-3496;14;14;14;[]
ACCUMULO-3500;0;14;14;[null]
ACCUMULO-3502;0;14;14;[null]
ACCUMULO-3503;0;14;14;[null]
ACCUMULO-3504;14;14;14;[]
ACCUMULO-3507;0;14;14;[null]
ACCUMULO-3512;0;14;14;[null]
ACCUMULO-3513;0;14;14;[null]
ACCUMULO-3529;0;14;14;[null]
ACCUMULO-3532;0;14;14;[null]
ACCUMULO-3533;0;14;14;[null]
ACCUMULO-3534;0;14;14;[null]
ACCUMULO-3541;0;14;14;[null]
ACCUMULO-3542;14;14;14;[]
ACCUMULO-3547;14;14;14;[]
ACCUMULO-3549;0;14;14;[null]
ACCUMULO-3553;14;14;14;[]
ACCUMULO-3568;0;14;14;[null]
ACCUMULO-3569;0;14;14;[null]
ACCUMULO-3572;14;14;14;[]
ACCUMULO-3574;14;14;14;[]
ACCUMULO-3576;0;14;14;[null]
ACCUMULO-3578;14;14;14;[]
ACCUMULO-3582;0;14;14;[null]
ACCUMULO-3583;0;14;14;[null]
ACCUMULO-3585;14;14;14;[]
